instrument_token,tradingsymbol,name,exchange,segment,expiry,strike,instrument_type,lot_size
17081346,BANKINDIA26APRFUT,BANKINDIA,NFO,NFO-FUT,2026-04-28,0.0,FUT,5200
16921090,BANKINDIA26MAYFUT,BANKINDIA,NFO,NFO-FUT,2026-05-26,0.0,FUT,5200
15969282,BANKINDIA26JUNFUT,BANKINDIA,NFO,NFO-FUT,2026-06-30,0.0,FUT,5200
17081602,BDL26APRFUT,BDL,NFO,NFO-FUT,2026-04-28,0.0,FUT,350
16921346,BDL26MAYFUT,BDL,NFO,NFO-FUT,2026-05-26,0.0,FUT,350
15969538,BDL26JUNFUT,BDL,NFO,NFO-FUT,2026-06-30,0.0,FUT,350
17081858,BEL26APRFUT,BEL,NFO,NFO-FUT,2026-04-28,0.0,FUT,1425
16921602,BEL26MAYFUT,BEL,NFO,NFO-FUT,2026-05-26,0.0,FUT,1425
15969794,BEL26JUNFUT,BEL,NFO,NFO-FUT,2026-06-30,0.0,FUT,1425
17082114,BHARATFORG26APRFUT,BHARATFORG,NFO,NFO-FUT,2026-04-28,0.0,FUT,500
16921858,BHARATFORG26MAYFUT,BHARATFORG,NFO,NFO-FUT,2026-05-26,0.0,FUT,500
15970050,BHARATFORG26JUNFUT,BHARATFORG,NFO,NFO-FUT,2026-06-30,0.0,FUT,500
17082370,BHARTIARTL26APRFUT,BHARTIARTL,NFO,NFO-FUT,2026-04-28,0.0,FUT,475
16922114,BHARTIARTL26MAYFUT,BHARTIARTL,NFO,NFO-FUT,2026-05-26,0.0,FUT,475
15970306,BHARTIARTL26JUNFUT,BHARTIARTL,NFO,NFO-FUT,2026-06-30,0.0,FUT,475
17082626,BHEL26APRFUT,BHEL,NFO,NFO-FUT,2026-04-28,0.0,FUT,2625
16922370,BHEL26MAYFUT,BHEL,NFO,NFO-FUT,2026-05-26,0.0,FUT,2625
15970562,BHEL26JUNFUT,BHEL,NFO,NFO-FUT,2026-06-30,0.0,FUT,2625
17082882,BIOCON26APRFUT,BIOCON,NFO,NFO-FUT,2026-04-28,0.0,FUT,2500
16922626,BIOCON26MAYFUT,BIOCON,NFO,NFO-FUT,2026-05-26,0.0,FUT,2500
15970818,BIOCON26JUNFUT,BIOCON,NFO,NFO-FUT,2026-06-30,0.0,FUT,2500
17083138,BLUESTARCO26APRFUT,BLUESTARCO,NFO,NFO-FUT,2026-04-28,0.0,FUT,325
16922882,BLUESTARCO26MAYFUT,BLUESTARCO,NFO,NFO-FUT,2026-05-26,0.0,FUT,325
15971074,BLUESTARCO26JUNFUT,BLUESTARCO,NFO,NFO-FUT,2026-06-30,0.0,FUT,325
17083394,BOSCHLTD26APRFUT,BOSCHLTD,NFO,NFO-FUT,2026-04-28,0.0,FUT,25
16923138,BOSCHLTD26MAYFUT,BOSCHLTD,NFO,NFO-FUT,2026-05-26,0.0,FUT,25
15972354,BOSCHLTD26JUNFUT,BOSCHLTD,NFO,NFO-FUT,2026-06-30,0.0,FUT,25
17083650,BPCL26APRFUT,BPCL,NFO,NFO-FUT,2026-04-28,0.0,FUT,1975
16923394,BPCL26MAYFUT,BPCL,NFO,NFO-FUT,2026-05-26,0.0,FUT,1975
15972610,BPCL26JUNFUT,BPCL,NFO,NFO-FUT,2026-06-30,0.0,FUT,1975
17083906,BRITANNIA26APRFUT,BRITANNIA,NFO,NFO-FUT,2026-04-28,0.0,FUT,125
16923650,BRITANNIA26MAYFUT,BRITANNIA,NFO,NFO-FUT,2026-05-26,0.0,FUT,125
15972866,BRITANNIA26JUNFUT,BRITANNIA,NFO,NFO-FUT,2026-06-30,0.0,FUT,125
17084162,BSE26APRFUT,BSE,NFO,NFO-FUT,2026-04-28,0.0,FUT,375
16923906,BSE26MAYFUT,BSE,NFO,NFO-FUT,2026-05-26,0.0,FUT,375
15973122,BSE26JUNFUT,BSE,NFO,NFO-FUT,2026-06-30,0.0,FUT,375
17084418,CAMS26APRFUT,CAMS,NFO,NFO-FUT,2026-04-28,0.0,FUT,750
16924162,CAMS26MAYFUT,CAMS,NFO,NFO-FUT,2026-05-26,0.0,FUT,750
15973378,CAMS26JUNFUT,CAMS,NFO,NFO-FUT,2026-06-30,0.0,FUT,750
17084674,CANBK26APRFUT,CANBK,NFO,NFO-FUT,2026-04-28,0.0,FUT,6750
16924418,CANBK26MAYFUT,CANBK,NFO,NFO-FUT,2026-05-26,0.0,FUT,6750
15973634,CANBK26JUNFUT,CANBK,NFO,NFO-FUT,2026-06-30,0.0,FUT,6750
17088258,CDSL26APRFUT,CDSL,NFO,NFO-FUT,2026-04-28,0.0,FUT,475
16924674,CDSL26MAYFUT,CDSL,NFO,NFO-FUT,2026-05-26,0.0,FUT,475
15973890,CDSL26JUNFUT,CDSL,NFO,NFO-FUT,2026-06-30,0.0,FUT,475
17088514,CGPOWER26APRFUT,CGPOWER,NFO,NFO-FUT,2026-04-28,0.0,FUT,850
16926978,CGPOWER26MAYFUT,CGPOWER,NFO,NFO-FUT,2026-05-26,0.0,FUT,850
15975170,CGPOWER26JUNFUT,CGPOWER,NFO,NFO-FUT,2026-06-30,0.0,FUT,850
17088770,CHOLAFIN26APRFUT,CHOLAFIN,NFO,NFO-FUT,2026-04-28,0.0,FUT,625
16927234,CHOLAFIN26MAYFUT,CHOLAFIN,NFO,NFO-FUT,2026-05-26,0.0,FUT,625
15975938,CHOLAFIN26JUNFUT,CHOLAFIN,NFO,NFO-FUT,2026-06-30,0.0,FUT,625
17094658,CIPLA26APRFUT,CIPLA,NFO,NFO-FUT,2026-04-28,0.0,FUT,375
16928258,CIPLA26MAYFUT,CIPLA,NFO,NFO-FUT,2026-05-26,0.0,FUT,375
15976194,CIPLA26JUNFUT,CIPLA,NFO,NFO-FUT,2026-06-30,0.0,FUT,375
17094914,COALINDIA26APRFUT,COALINDIA,NFO,NFO-FUT,2026-04-28,0.0,FUT,1350
16929794,COALINDIA26MAYFUT,COALINDIA,NFO,NFO-FUT,2026-05-26,0.0,FUT,1350
15976450,COALINDIA26JUNFUT,COALINDIA,NFO,NFO-FUT,2026-06-30,0.0,FUT,1350
15983106,COCHINSHIP26APRFUT,COCHINSHIP,NFO,NFO-FUT,2026-04-28,0.0,FUT,400
15983362,COCHINSHIP26MAYFUT,COCHINSHIP,NFO,NFO-FUT,2026-05-26,0.0,FUT,400
15983618,COCHINSHIP26JUNFUT,COCHINSHIP,NFO,NFO-FUT,2026-06-30,0.0,FUT,400
17095170,COFORGE26APRFUT,COFORGE,NFO,NFO-FUT,2026-04-28,0.0,FUT,375
16930050,COFORGE26MAYFUT,COFORGE,NFO,NFO-FUT,2026-05-26,0.0,FUT,375
15983874,COFORGE26JUNFUT,COFORGE,NFO,NFO-FUT,2026-06-30,0.0,FUT,375
17095426,COLPAL26APRFUT,COLPAL,NFO,NFO-FUT,2026-04-28,0.0,FUT,225
16930306,COLPAL26MAYFUT,COLPAL,NFO,NFO-FUT,2026-05-26,0.0,FUT,225
15999490,COLPAL26JUNFUT,COLPAL,NFO,NFO-FUT,2026-06-30,0.0,FUT,225
17095682,CONCOR26APRFUT,CONCOR,NFO,NFO-FUT,2026-04-28,0.0,FUT,1250
16930562,CONCOR26MAYFUT,CONCOR,NFO,NFO-FUT,2026-05-26,0.0,FUT,1250
15999746,CONCOR26JUNFUT,CONCOR,NFO,NFO-FUT,2026-06-30,0.0,FUT,1250
17095938,CROMPTON26APRFUT,CROMPTON,NFO,NFO-FUT,2026-04-28,0.0,FUT,1800
16930818,CROMPTON26MAYFUT,CROMPTON,NFO,NFO-FUT,2026-05-26,0.0,FUT,1800
16002050,CROMPTON26JUNFUT,CROMPTON,NFO,NFO-FUT,2026-06-30,0.0,FUT,1800
17096706,CUMMINSIND26APRFUT,CUMMINSIND,NFO,NFO-FUT,2026-04-28,0.0,FUT,200
16931586,CUMMINSIND26MAYFUT,CUMMINSIND,NFO,NFO-FUT,2026-05-26,0.0,FUT,200
16002306,CUMMINSIND26JUNFUT,CUMMINSIND,NFO,NFO-FUT,2026-06-30,0.0,FUT,200
17096962,DABUR26APRFUT,DABUR,NFO,NFO-FUT,2026-04-28,0.0,FUT,1250
16932610,DABUR26MAYFUT,DABUR,NFO,NFO-FUT,2026-05-26,0.0,FUT,1250
16014082,DABUR26JUNFUT,DABUR,NFO,NFO-FUT,2026-06-30,0.0,FUT,1250
17097218,DALBHARAT26APRFUT,DALBHARAT,NFO,NFO-FUT,2026-04-28,0.0,FUT,325
16932866,DALBHARAT26MAYFUT,DALBHARAT,NFO,NFO-FUT,2026-05-26,0.0,FUT,325
16014338,DALBHARAT26JUNFUT,DALBHARAT,NFO,NFO-FUT,2026-06-30,0.0,FUT,325
17097474,DELHIVERY26APRFUT,DELHIVERY,NFO,NFO-FUT,2026-04-28,0.0,FUT,2075
16933378,DELHIVERY26MAYFUT,DELHIVERY,NFO,NFO-FUT,2026-05-26,0.0,FUT,2075
16014594,DELHIVERY26JUNFUT,DELHIVERY,NFO,NFO-FUT,2026-06-30,0.0,FUT,2075
17097730,DIVISLAB26APRFUT,DIVISLAB,NFO,NFO-FUT,2026-04-28,0.0,FUT,100
16933634,DIVISLAB26MAYFUT,DIVISLAB,NFO,NFO-FUT,2026-05-26,0.0,FUT,100
16015618,DIVISLAB26JUNFUT,DIVISLAB,NFO,NFO-FUT,2026-06-30,0.0,FUT,100
17105666,DIXON26APRFUT,DIXON,NFO,NFO-FUT,2026-04-28,0.0,FUT,50
16933890,DIXON26MAYFUT,DIXON,NFO,NFO-FUT,2026-05-26,0.0,FUT,50
16015874,DIXON26JUNFUT,DIXON,NFO,NFO-FUT,2026-06-30,0.0,FUT,50
17105922,DLF26APRFUT,DLF,NFO,NFO-FUT,2026-04-28,0.0,FUT,825
16934146,DLF26MAYFUT,DLF,NFO,NFO-FUT,2026-05-26,0.0,FUT,825
16016130,DLF26JUNFUT,DLF,NFO,NFO-FUT,2026-06-30,0.0,FUT,825
17106178,DMART26APRFUT,DMART,NFO,NFO-FUT,2026-04-28,0.0,FUT,150
16935682,DMART26MAYFUT,DMART,NFO,NFO-FUT,2026-05-26,0.0,FUT,150
16016386,DMART26JUNFUT,DMART,NFO,NFO-FUT,2026-06-30,0.0,FUT,150
17106434,DRREDDY26APRFUT,DRREDDY,NFO,NFO-FUT,2026-04-28,0.0,FUT,625
16935938,DRREDDY26MAYFUT,DRREDDY,NFO,NFO-FUT,2026-05-26,0.0,FUT,625
16016642,DRREDDY26JUNFUT,DRREDDY,NFO,NFO-FUT,2026-06-30,0.0,FUT,625
17106690,EICHERMOT26APRFUT,EICHERMOT,NFO,NFO-FUT,2026-04-28,0.0,FUT,100
16936194,EICHERMOT26MAYFUT,EICHERMOT,NFO,NFO-FUT,2026-05-26,0.0,FUT,100
16016898,EICHERMOT26JUNFUT,EICHERMOT,NFO,NFO-FUT,2026-06-30,0.0,FUT,100
17106946,ETERNAL26APRFUT,ETERNAL,NFO,NFO-FUT,2026-04-28,0.0,FUT,2425
16936450,ETERNAL26MAYFUT,ETERNAL,NFO,NFO-FUT,2026-05-26,0.0,FUT,2425
16017154,ETERNAL26JUNFUT,ETERNAL,NFO,NFO-FUT,2026-06-30,0.0,FUT,2425
17107202,EXIDEIND26APRFUT,EXIDEIND,NFO,NFO-FUT,2026-04-28,0.0,FUT,1800
16936706,EXIDEIND26MAYFUT,EXIDEIND,NFO,NFO-FUT,2026-05-26,0.0,FUT,1800
16017410,EXIDEIND26JUNFUT,EXIDEIND,NFO,NFO-FUT,2026-06-30,0.0,FUT,1800
17107458,FEDERALBNK26APRFUT,FEDERALBNK,NFO,NFO-FUT,2026-04-28,0.0,FUT,5000
16936962,FEDERALBNK26MAYFUT,FEDERALBNK,NFO,NFO-FUT,2026-05-26,0.0,FUT,5000
16017666,FEDERALBNK26JUNFUT,FEDERALBNK,NFO,NFO-FUT,2026-06-30,0.0,FUT,5000
17072386,FINNIFTY26APRFUT,FINNIFTY,NFO,NFO-FUT,2026-04-28,0.0,FUT,60
16913666,FINNIFTY26MAYFUT,FINNIFTY,NFO,NFO-FUT,2026-05-26,0.0,FUT,60
15955714,FINNIFTY26JUNFUT,FINNIFTY,NFO,NFO-FUT,2026-06-30,0.0,FUT,60
16017922,FORCEMOT26APRFUT,FORCEMOT,NFO,NFO-FUT,2026-04-28,0.0,FUT,25
16018178,FORCEMOT26MAYFUT,FORCEMOT,NFO,NFO-FUT,2026-05-26,0.0,FUT,25
16018434,FORCEMOT26JUNFUT,FORCEMOT,NFO,NFO-FUT,2026-06-30,0.0,FUT,25
17107714,FORTIS26APRFUT,FORTIS,NFO,NFO-FUT,2026-04-28,0.0,FUT,775
16937218,FORTIS26MAYFUT,FORTIS,NFO,NFO-FUT,2026-05-26,0.0,FUT,775
16018946,FORTIS26JUNFUT,FORTIS,NFO,NFO-FUT,2026-06-30,0.0,FUT,775
17109762,GAIL26APRFUT,GAIL,NFO,NFO-FUT,2026-04-28,0.0,FUT,3150
16937474,GAIL26MAYFUT,GAIL,NFO,NFO-FUT,2026-05-26,0.0,FUT,3150
16019202,GAIL26JUNFUT,GAIL,NFO,NFO-FUT,2026-06-30,0.0,FUT,3150
17110018,GLENMARK26APRFUT,GLENMARK,NFO,NFO-FUT,2026-04-28,0.0,FUT,375
16938242,GLENMARK26MAYFUT,GLENMARK,NFO,NFO-FUT,2026-05-26,0.0,FUT,375
16019714,GLENMARK26JUNFUT,GLENMARK,NFO,NFO-FUT,2026-06-30,0.0,FUT,375
17110530,GMRAIRPORT26APRFUT,GMRAIRPORT,NFO,NFO-FUT,2026-04-28,0.0,FUT,6975
16938498,GMRAIRPORT26MAYFUT,GMRAIRPORT,NFO,NFO-FUT,2026-05-26,0.0,FUT,6975
16019970,GMRAIRPORT26JUNFUT,GMRAIRPORT,NFO,NFO-FUT,2026-06-30,0.0,FUT,6975
16020226,GODFRYPHLP26APRFUT,GODFRYPHLP,NFO,NFO-FUT,2026-04-28,0.0,FUT,275
16020482,GODFRYPHLP26MAYFUT,GODFRYPHLP,NFO,NFO-FUT,2026-05-26,0.0,FUT,275
16020738,GODFRYPHLP26JUNFUT,GODFRYPHLP,NFO,NFO-FUT,2026-06-30,0.0,FUT,275
17110786,GODREJCP26APRFUT,GODREJCP,NFO,NFO-FUT,2026-04-28,0.0,FUT,500
16938754,GODREJCP26MAYFUT,GODREJCP,NFO,NFO-FUT,2026-05-26,0.0,FUT,500
16020994,GODREJCP26JUNFUT,GODREJCP,NFO,NFO-FUT,2026-06-30,0.0,FUT,500
17111042,GODREJPROP26APRFUT,GODREJPROP,NFO,NFO-FUT,2026-04-28,0.0,FUT,275
16939010,GODREJPROP26MAYFUT,GODREJPROP,NFO,NFO-FUT,2026-05-26,0.0,FUT,275
16022274,GODREJPROP26JUNFUT,GODREJPROP,NFO,NFO-FUT,2026-06-30,0.0,FUT,275
17111298,GRASIM26APRFUT,GRASIM,NFO,NFO-FUT,2026-04-28,0.0,FUT,250
16939266,GRASIM26MAYFUT,GRASIM,NFO,NFO-FUT,2026-05-26,0.0,FUT,250
16022530,GRASIM26JUNFUT,GRASIM,NFO,NFO-FUT,2026-06-30,0.0,FUT,250
17111554,HAL26APRFUT,HAL,NFO,NFO-FUT,2026-04-28,0.0,FUT,150
16939522,HAL26MAYFUT,HAL,NFO,NFO-FUT,2026-05-26,0.0,FUT,150
16022786,HAL26JUNFUT,HAL,NFO,NFO-FUT,2026-06-30,0.0,FUT,150
17111810,HAVELLS26APRFUT,HAVELLS,NFO,NFO-FUT,2026-04-28,0.0,FUT,500
16941314,HAVELLS26MAYFUT,HAVELLS,NFO,NFO-FUT,2026-05-26,0.0,FUT,500
16023042,HAVELLS26JUNFUT,HAVELLS,NFO,NFO-FUT,2026-06-30,0.0,FUT,500
17112066,HCLTECH26APRFUT,HCLTECH,NFO,NFO-FUT,2026-04-28,0.0,FUT,350
16941570,HCLTECH26MAYFUT,HCLTECH,NFO,NFO-FUT,2026-05-26,0.0,FUT,350
16023298,HCLTECH26JUNFUT,HCLTECH,NFO,NFO-FUT,2026-06-30,0.0,FUT,350
17112322,HDFCAMC26APRFUT,HDFCAMC,NFO,NFO-FUT,2026-04-28,0.0,FUT,300
16941826,HDFCAMC26MAYFUT,HDFCAMC,NFO,NFO-FUT,2026-05-26,0.0,FUT,300
16023554,HDFCAMC26JUNFUT,HDFCAMC,NFO,NFO-FUT,2026-06-30,0.0,FUT,300
17112578,HDFCBANK26APRFUT,HDFCBANK,NFO,NFO-FUT,2026-04-28,0.0,FUT,550
16942082,HDFCBANK26MAYFUT,HDFCBANK,NFO,NFO-FUT,2026-05-26,0.0,FUT,550
16023810,HDFCBANK26JUNFUT,HDFCBANK,NFO,NFO-FUT,2026-06-30,0.0,FUT,550
17112834,HDFCLIFE26APRFUT,HDFCLIFE,NFO,NFO-FUT,2026-04-28,0.0,FUT,1100
16943362,HDFCLIFE26MAYFUT,HDFCLIFE,NFO,NFO-FUT,2026-05-26,0.0,FUT,1100
16024066,HDFCLIFE26JUNFUT,HDFCLIFE,NFO,NFO-FUT,2026-06-30,0.0,FUT,1100
17113090,HEROMOTOCO26APRFUT,HEROMOTOCO,NFO,NFO-FUT,2026-04-28,0.0,FUT,150
16943618,HEROMOTOCO26MAYFUT,HEROMOTOCO,NFO,NFO-FUT,2026-05-26,0.0,FUT,150
16024322,HEROMOTOCO26JUNFUT,HEROMOTOCO,NFO,NFO-FUT,2026-06-30,0.0,FUT,150
17113346,HINDALCO26APRFUT,HINDALCO,NFO,NFO-FUT,2026-04-28,0.0,FUT,700
16943874,HINDALCO26MAYFUT,HINDALCO,NFO,NFO-FUT,2026-05-26,0.0,FUT,700
16024578,HINDALCO26JUNFUT,HINDALCO,NFO,NFO-FUT,2026-06-30,0.0,FUT,700
17113602,HINDPETRO26APRFUT,HINDPETRO,NFO,NFO-FUT,2026-04-28,0.0,FUT,2025
16944130,HINDPETRO26MAYFUT,HINDPETRO,NFO,NFO-FUT,2026-05-26,0.0,FUT,2025
16024834,HINDPETRO26JUNFUT,HINDPETRO,NFO,NFO-FUT,2026-06-30,0.0,FUT,2025
17113858,HINDUNILVR26APRFUT,HINDUNILVR,NFO,NFO-FUT,2026-04-28,0.0,FUT,300
16944386,HINDUNILVR26MAYFUT,HINDUNILVR,NFO,NFO-FUT,2026-05-26,0.0,FUT,300
16025090,HINDUNILVR26JUNFUT,HINDUNILVR,NFO,NFO-FUT,2026-06-30,0.0,FUT,300
17114114,HINDZINC26APRFUT,HINDZINC,NFO,NFO-FUT,2026-04-28,0.0,FUT,1225
16944642,HINDZINC26MAYFUT,HINDZINC,NFO,NFO-FUT,2026-05-26,0.0,FUT,1225
16025346,HINDZINC26JUNFUT,HINDZINC,NFO,NFO-FUT,2026-06-30,0.0,FUT,1225
17114370,HUDCO26APRFUT,HUDCO,NFO,NFO-FUT,2026-04-28,0.0,FUT,2775
16025602,HYUNDAI26APRFUT,HYUNDAI,NFO,NFO-FUT,2026-04-28,0.0,FUT,275
16025858,HYUNDAI26MAYFUT,HYUNDAI,NFO,NFO-FUT,2026-05-26,0.0,FUT,275
16026114,HYUNDAI26JUNFUT,HYUNDAI,NFO,NFO-FUT,2026-06-30,0.0,FUT,275
17114626,ICICIBANK26APRFUT,ICICIBANK,NFO,NFO-FUT,2026-04-28,0.0,FUT,700
16944898,ICICIBANK26MAYFUT,ICICIBANK,NFO,NFO-FUT,2026-05-26,0.0,FUT,700
16026626,ICICIBANK26JUNFUT,ICICIBANK,NFO,NFO-FUT,2026-06-30,0.0,FUT,700
17114882,ICICIGI26APRFUT,ICICIGI,NFO,NFO-FUT,2026-04-28,0.0,FUT,325
16945154,ICICIGI26MAYFUT,ICICIGI,NFO,NFO-FUT,2026-05-26,0.0,FUT,325
16026882,ICICIGI26JUNFUT,ICICIGI,NFO,NFO-FUT,2026-06-30,0.0,FUT,325
17115138,ICICIPRULI26APRFUT,ICICIPRULI,NFO,NFO-FUT,2026-04-28,0.0,FUT,925
16945410,ICICIPRULI26MAYFUT,ICICIPRULI,NFO,NFO-FUT,2026-05-26,0.0,FUT,925
16027138,ICICIPRULI26JUNFUT,ICICIPRULI,NFO,NFO-FUT,2026-06-30,0.0,FUT,925
17115394,IDEA26APRFUT,IDEA,NFO,NFO-FUT,2026-04-28,0.0,FUT,71475
16945666,IDEA26MAYFUT,IDEA,NFO,NFO-FUT,2026-05-26,0.0,FUT,71475
16027394,IDEA26JUNFUT,IDEA,NFO,NFO-FUT,2026-06-30,0.0,FUT,71475
17115650,IDFCFIRSTB26APRFUT,IDFCFIRSTB,NFO,NFO-FUT,2026-04-28,0.0,FUT,9275
16945922,IDFCFIRSTB26MAYFUT,IDFCFIRSTB,NFO,NFO-FUT,2026-05-26,0.0,FUT,9275
16027650,IDFCFIRSTB26JUNFUT,IDFCFIRSTB,NFO,NFO-FUT,2026-06-30,0.0,FUT,9275
17115906,IEX26APRFUT,IEX,NFO,NFO-FUT,2026-04-28,0.0,FUT,3750
16946178,IEX26MAYFUT,IEX,NFO,NFO-FUT,2026-05-26,0.0,FUT,3750
16027906,IEX26JUNFUT,IEX,NFO,NFO-FUT,2026-06-30,0.0,FUT,3750
17116162,INDHOTEL26APRFUT,INDHOTEL,NFO,NFO-FUT,2026-04-28,0.0,FUT,1000
16946434,INDHOTEL26MAYFUT,INDHOTEL,NFO,NFO-FUT,2026-05-26,0.0,FUT,1000
16029442,INDHOTEL26JUNFUT,INDHOTEL,NFO,NFO-FUT,2026-06-30,0.0,FUT,1000
17116418,INDIANB26APRFUT,INDIANB,NFO,NFO-FUT,2026-04-28,0.0,FUT,1000
16946690,INDIANB26MAYFUT,INDIANB,NFO,NFO-FUT,2026-05-26,0.0,FUT,1000
16029698,INDIANB26JUNFUT,INDIANB,NFO,NFO-FUT,2026-06-30,0.0,FUT,1000
17116674,INDIGO26APRFUT,INDIGO,NFO,NFO-FUT,2026-04-28,0.0,FUT,150
16948482,INDIGO26MAYFUT,INDIGO,NFO,NFO-FUT,2026-05-26,0.0,FUT,150
16029954,INDIGO26JUNFUT,INDIGO,NFO,NFO-FUT,2026-06-30,0.0,FUT,150
17116930,INDUSINDBK26APRFUT,INDUSINDBK,NFO,NFO-FUT,2026-04-28,0.0,FUT,700
16948738,INDUSINDBK26MAYFUT,INDUSINDBK,NFO,NFO-FUT,2026-05-26,0.0,FUT,700
16030210,INDUSINDBK26JUNFUT,INDUSINDBK,NFO,NFO-FUT,2026-06-30,0.0,FUT,700
17117186,INDUSTOWER26APRFUT,INDUSTOWER,NFO,NFO-FUT,2026-04-28,0.0,FUT,1700
16951298,INDUSTOWER26MAYFUT,INDUSTOWER,NFO,NFO-FUT,2026-05-26,0.0,FUT,1700
16030466,INDUSTOWER26JUNFUT,INDUSTOWER,NFO,NFO-FUT,2026-06-30,0.0,FUT,1700
17117442,INFY26APRFUT,INFY,NFO,NFO-FUT,2026-04-28,0.0,FUT,400
16951554,INFY26MAYFUT,INFY,NFO,NFO-FUT,2026-05-26,0.0,FUT,400
16030722,INFY26JUNFUT,INFY,NFO,NFO-FUT,2026-06-30,0.0,FUT,400
17117698,INOXWIND26APRFUT,INOXWIND,NFO,NFO-FUT,2026-04-28,0.0,FUT,3575
16951810,INOXWIND26MAYFUT,INOXWIND,NFO,NFO-FUT,2026-05-26,0.0,FUT,3575
16030978,INOXWIND26JUNFUT,INOXWIND,NFO,NFO-FUT,2026-06-30,0.0,FUT,3575
17117954,IOC26APRFUT,IOC,NFO,NFO-FUT,2026-04-28,0.0,FUT,4875
16953858,IOC26MAYFUT,IOC,NFO,NFO-FUT,2026-05-26,0.0,FUT,4875
16031234,IOC26JUNFUT,IOC,NFO,NFO-FUT,2026-06-30,0.0,FUT,4875
17118210,IREDA26APRFUT,IREDA,NFO,NFO-FUT,2026-04-28,0.0,FUT,3450
16954114,IREDA26MAYFUT,IREDA,NFO,NFO-FUT,2026-05-26,0.0,FUT,3450
16031490,IREDA26JUNFUT,IREDA,NFO,NFO-FUT,2026-06-30,0.0,FUT,3450
17118466,IRFC26APRFUT,IRFC,NFO,NFO-FUT,2026-04-28,0.0,FUT,4250
16954370,IRFC26MAYFUT,IRFC,NFO,NFO-FUT,2026-05-26,0.0,FUT,4250
16031746,IRFC26JUNFUT,IRFC,NFO,NFO-FUT,2026-06-30,0.0,FUT,4250
17118722,ITC26APRFUT,ITC,NFO,NFO-FUT,2026-04-28,0.0,FUT,1600
16954626,ITC26MAYFUT,ITC,NFO,NFO-FUT,2026-05-26,0.0,FUT,1600
16032002,ITC26JUNFUT,ITC,NFO,NFO-FUT,2026-06-30,0.0,FUT,1600
17118978,JINDALSTEL26APRFUT,JINDALSTEL,NFO,NFO-FUT,2026-04-28,0.0,FUT,625
16954882,JINDALSTEL26MAYFUT,JINDALSTEL,NFO,NFO-FUT,2026-05-26,0.0,FUT,625
16033282,JINDALSTEL26JUNFUT,JINDALSTEL,NFO,NFO-FUT,2026-06-30,0.0,FUT,625
17119234,JIOFIN26APRFUT,JIOFIN,NFO,NFO-FUT,2026-04-28,0.0,FUT,2350
16956162,JIOFIN26MAYFUT,JIOFIN,NFO,NFO-FUT,2026-05-26,0.0,FUT,2350
16036098,JIOFIN26JUNFUT,JIOFIN,NFO,NFO-FUT,2026-06-30,0.0,FUT,2350
17119490,JSWENERGY26APRFUT,JSWENERGY,NFO,NFO-FUT,2026-04-28,0.0,FUT,1000
16956418,JSWENERGY26MAYFUT,JSWENERGY,NFO,NFO-FUT,2026-05-26,0.0,FUT,1000
16036354,JSWENERGY26JUNFUT,JSWENERGY,NFO,NFO-FUT,2026-06-30,0.0,FUT,1000
17119746,JSWSTEEL26APRFUT,JSWSTEEL,NFO,NFO-FUT,2026-04-28,0.0,FUT,675
16959746,JSWSTEEL26MAYFUT,JSWSTEEL,NFO,NFO-FUT,2026-05-26,0.0,FUT,675
16036610,JSWSTEEL26JUNFUT,JSWSTEEL,NFO,NFO-FUT,2026-06-30,0.0,FUT,675
17120002,JUBLFOOD26APRFUT,JUBLFOOD,NFO,NFO-FUT,2026-04-28,0.0,FUT,1250
16960002,JUBLFOOD26MAYFUT,JUBLFOOD,NFO,NFO-FUT,2026-05-26,0.0,FUT,1250
16036866,JUBLFOOD26JUNFUT,JUBLFOOD,NFO,NFO-FUT,2026-06-30,0.0,FUT,1250
17120258,KALYANKJIL26APRFUT,KALYANKJIL,NFO,NFO-FUT,2026-04-28,0.0,FUT,1175
16960258,KALYANKJIL26MAYFUT,KALYANKJIL,NFO,NFO-FUT,2026-05-26,0.0,FUT,1175
16037122,KALYANKJIL26JUNFUT,KALYANKJIL,NFO,NFO-FUT,2026-06-30,0.0,FUT,1175
17120514,KAYNES26APRFUT,KAYNES,NFO,NFO-FUT,2026-04-28,0.0,FUT,100
16960514,KAYNES26MAYFUT,KAYNES,NFO,NFO-FUT,2026-05-26,0.0,FUT,100
16037378,KAYNES26JUNFUT,KAYNES,NFO,NFO-FUT,2026-06-30,0.0,FUT,100
17120770,KEI26APRFUT,KEI,NFO,NFO-FUT,2026-04-28,0.0,FUT,175
16960770,KEI26MAYFUT,KEI,NFO,NFO-FUT,2026-05-26,0.0,FUT,175
16037634,KEI26JUNFUT,KEI,NFO,NFO-FUT,2026-06-30,0.0,FUT,175
17121026,KFINTECH26APRFUT,KFINTECH,NFO,NFO-FUT,2026-04-28,0.0,FUT,500
16961026,KFINTECH26MAYFUT,KFINTECH,NFO,NFO-FUT,2026-05-26,0.0,FUT,500
16037890,KFINTECH26JUNFUT,KFINTECH,NFO,NFO-FUT,2026-06-30,0.0,FUT,500
17121282,KOTAKBANK26APRFUT,KOTAKBANK,NFO,NFO-FUT,2026-04-28,0.0,FUT,2000
16961282,KOTAKBANK26MAYFUT,KOTAKBANK,NFO,NFO-FUT,2026-05-26,0.0,FUT,2000
