instrument_token,tradingsymbol,name,exchange,segment,expiry,strike,instrument_type,lot_size
15863810,BANKNIFTY26JUL60300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60300.0,PE,30
15863042,BANKNIFTY26JUL60200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60200.0,CE,30
15863298,BANKNIFTY26JUL60200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60200.0,PE,30
15862530,BANKNIFTY26JUL60100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60100.0,CE,30
15862786,BANKNIFTY26JUL60100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60100.0,PE,30
15860994,BANKNIFTY26JUL60000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60000.0,CE,30
15861250,BANKNIFTY26JUL60000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,60000.0,PE,30
15859458,BANKNIFTY26JUL59900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59900.0,CE,30
15859714,BANKNIFTY26JUL59900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59900.0,PE,30
15858946,BANKNIFTY26JUL59800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59800.0,CE,30
15859202,BANKNIFTY26JUL59800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59800.0,PE,30
15858434,BANKNIFTY26JUL59700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59700.0,CE,30
15858690,BANKNIFTY26JUL59700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59700.0,PE,30
15856898,BANKNIFTY26JUL59600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59600.0,CE,30
15857154,BANKNIFTY26JUL59600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59600.0,PE,30
15856386,BANKNIFTY26JUL59500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59500.0,CE,30
15856642,BANKNIFTY26JUL59500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59500.0,PE,30
15855874,BANKNIFTY26JUL59400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59400.0,CE,30
15856130,BANKNIFTY26JUL59400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59400.0,PE,30
15853314,BANKNIFTY26JUL59300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59300.0,CE,30
15853570,BANKNIFTY26JUL59300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59300.0,PE,30
15852802,BANKNIFTY26JUL59200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59200.0,CE,30
15853058,BANKNIFTY26JUL59200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59200.0,PE,30
15851266,BANKNIFTY26JUL59100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59100.0,CE,30
15851522,BANKNIFTY26JUL59100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59100.0,PE,30
15850754,BANKNIFTY26JUL59000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59000.0,CE,30
15851010,BANKNIFTY26JUL59000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,59000.0,PE,30
15850242,BANKNIFTY26JUL58900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58900.0,CE,30
15850498,BANKNIFTY26JUL58900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58900.0,PE,30
15849218,BANKNIFTY26JUL58800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58800.0,CE,30
15849474,BANKNIFTY26JUL58800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58800.0,PE,30
15847682,BANKNIFTY26JUL58700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58700.0,CE,30
15847938,BANKNIFTY26JUL58700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58700.0,PE,30
15847170,BANKNIFTY26JUL58600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58600.0,CE,30
15847426,BANKNIFTY26JUL58600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58600.0,PE,30
15846658,BANKNIFTY26JUL58500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58500.0,CE,30
15846914,BANKNIFTY26JUL58500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58500.0,PE,30
15846146,BANKNIFTY26JUL58400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58400.0,CE,30
15846402,BANKNIFTY26JUL58400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58400.0,PE,30
15845122,BANKNIFTY26JUL58300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58300.0,CE,30
15845378,BANKNIFTY26JUL58300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58300.0,PE,30
15844610,BANKNIFTY26JUL58200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58200.0,CE,30
15844866,BANKNIFTY26JUL58200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58200.0,PE,30
15844098,BANKNIFTY26JUL58100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58100.0,CE,30
15844354,BANKNIFTY26JUL58100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58100.0,PE,30
15843586,BANKNIFTY26JUL58000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58000.0,CE,30
15843842,BANKNIFTY26JUL58000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,58000.0,PE,30
15843074,BANKNIFTY26JUL57900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57900.0,CE,30
15843330,BANKNIFTY26JUL57900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57900.0,PE,30
15842562,BANKNIFTY26JUL57800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57800.0,CE,30
15842818,BANKNIFTY26JUL57800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57800.0,PE,30
15842050,BANKNIFTY26JUL57700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57700.0,CE,30
15842306,BANKNIFTY26JUL57700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57700.0,PE,30
15841026,BANKNIFTY26JUL57600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57600.0,CE,30
15841282,BANKNIFTY26JUL57600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57600.0,PE,30
15840514,BANKNIFTY26JUL57500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57500.0,CE,30
15840770,BANKNIFTY26JUL57500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57500.0,PE,30
15840002,BANKNIFTY26JUL57400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57400.0,CE,30
15840258,BANKNIFTY26JUL57400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57400.0,PE,30
15839490,BANKNIFTY26JUL57300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57300.0,CE,30
15839746,BANKNIFTY26JUL57300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57300.0,PE,30
15838978,BANKNIFTY26JUL57200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57200.0,CE,30
15839234,BANKNIFTY26JUL57200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57200.0,PE,30
15838466,BANKNIFTY26JUL57100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57100.0,CE,30
15838722,BANKNIFTY26JUL57100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57100.0,PE,30
15837954,BANKNIFTY26JUL57000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57000.0,CE,30
15838210,BANKNIFTY26JUL57000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,57000.0,PE,30
15836930,BANKNIFTY26JUL56900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,56900.0,CE,30
15837186,BANKNIFTY26JUL56900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,56900.0,PE,30
15835650,BANKNIFTY26JUL56800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,56800.0,CE,30
15824642,BANKNIFTY26JUL55200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55200.0,CE,30
15824898,BANKNIFTY26JUL55200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55200.0,PE,30
15824130,BANKNIFTY26JUL55100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55100.0,CE,30
15824386,BANKNIFTY26JUL55100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55100.0,PE,30
15823618,BANKNIFTY26JUL55000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55000.0,CE,30
15823874,BANKNIFTY26JUL55000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,55000.0,PE,30
15823106,BANKNIFTY26JUL54900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54900.0,CE,30
15823362,BANKNIFTY26JUL54900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54900.0,PE,30
15822594,BANKNIFTY26JUL54800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54800.0,CE,30
15822850,BANKNIFTY26JUL54800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54800.0,PE,30
15822082,BANKNIFTY26JUL54700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54700.0,CE,30
15822338,BANKNIFTY26JUL54700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54700.0,PE,30
15821570,BANKNIFTY26JUL54600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54600.0,CE,30
15821826,BANKNIFTY26JUL54600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54600.0,PE,30
15821058,BANKNIFTY26JUL54500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54500.0,CE,30
15821314,BANKNIFTY26JUL54500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54500.0,PE,30
15820546,BANKNIFTY26JUL54400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54400.0,CE,30
15820802,BANKNIFTY26JUL54400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54400.0,PE,30
15818498,BANKNIFTY26JUL54300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54300.0,CE,30
15818754,BANKNIFTY26JUL54300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54300.0,PE,30
15817986,BANKNIFTY26JUL54200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54200.0,CE,30
15818242,BANKNIFTY26JUL54200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54200.0,PE,30
15817474,BANKNIFTY26JUL54100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54100.0,CE,30
15817730,BANKNIFTY26JUL54100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54100.0,PE,30
15816706,BANKNIFTY26JUL54000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54000.0,CE,30
15816962,BANKNIFTY26JUL54000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,54000.0,PE,30
15816194,BANKNIFTY26JUL53900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53900.0,CE,30
15816450,BANKNIFTY26JUL53900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53900.0,PE,30
15815682,BANKNIFTY26JUL53800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53800.0,CE,30
15815938,BANKNIFTY26JUL53800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53800.0,PE,30
15813122,BANKNIFTY26JUL53700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53700.0,CE,30
15814914,BANKNIFTY26JUL53700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53700.0,PE,30
15812610,BANKNIFTY26JUL53600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53600.0,CE,30
15812866,BANKNIFTY26JUL53600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53600.0,PE,30
15812098,BANKNIFTY26JUL53500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53500.0,CE,30
15812354,BANKNIFTY26JUL53500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53500.0,PE,30
15811586,BANKNIFTY26JUL53400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53400.0,CE,30
15811842,BANKNIFTY26JUL53400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53400.0,PE,30
15811074,BANKNIFTY26JUL53300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53300.0,CE,30
15811330,BANKNIFTY26JUL53300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53300.0,PE,30
15810562,BANKNIFTY26JUL53200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53200.0,CE,30
15810818,BANKNIFTY26JUL53200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53200.0,PE,30
15810050,BANKNIFTY26JUL53100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53100.0,CE,30
15810306,BANKNIFTY26JUL53100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53100.0,PE,30
15809538,BANKNIFTY26JUL53000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53000.0,CE,30
15809794,BANKNIFTY26JUL53000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,53000.0,PE,30
15809026,BANKNIFTY26JUL52900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52900.0,CE,30
15809282,BANKNIFTY26JUL52900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52900.0,PE,30
15808514,BANKNIFTY26JUL52800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52800.0,CE,30
15808770,BANKNIFTY26JUL52800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52800.0,PE,30
15808002,BANKNIFTY26JUL52700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52700.0,CE,30
15808258,BANKNIFTY26JUL52700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52700.0,PE,30
15806722,BANKNIFTY26JUL52600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52600.0,CE,30
15806978,BANKNIFTY26JUL52600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52600.0,PE,30
15806210,BANKNIFTY26JUL52500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52500.0,CE,30
15806466,BANKNIFTY26JUL52500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52500.0,PE,30
15805698,BANKNIFTY26JUL52400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52400.0,CE,30
15805954,BANKNIFTY26JUL52400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52400.0,PE,30
15805186,BANKNIFTY26JUL52300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52300.0,CE,30
15805442,BANKNIFTY26JUL52300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52300.0,PE,30
15804674,BANKNIFTY26JUL52200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52200.0,CE,30
15804930,BANKNIFTY26JUL52200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52200.0,PE,30
15804162,BANKNIFTY26JUL52100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52100.0,CE,30
15804418,BANKNIFTY26JUL52100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52100.0,PE,30
15803138,BANKNIFTY26JUL52000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52000.0,CE,30
15803394,BANKNIFTY26JUL52000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,52000.0,PE,30
15802626,BANKNIFTY26JUL51900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51900.0,CE,30
15802882,BANKNIFTY26JUL51900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51900.0,PE,30
15801602,BANKNIFTY26JUL51800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51800.0,CE,30
15802370,BANKNIFTY26JUL51800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51800.0,PE,30
15801090,BANKNIFTY26JUL51700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51700.0,CE,30
15801346,BANKNIFTY26JUL51700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51700.0,PE,30
15800578,BANKNIFTY26JUL51600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51600.0,CE,30
15800834,BANKNIFTY26JUL51600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51600.0,PE,30
15799298,BANKNIFTY26JUL51500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51500.0,CE,30
15799810,BANKNIFTY26JUL51500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51500.0,PE,30
15798786,BANKNIFTY26JUL51400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51400.0,CE,30
15799042,BANKNIFTY26JUL51400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51400.0,PE,30
15798274,BANKNIFTY26JUL51300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51300.0,CE,30
15798530,BANKNIFTY26JUL51300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51300.0,PE,30
15797762,BANKNIFTY26JUL51200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51200.0,CE,30
15798018,BANKNIFTY26JUL51200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51200.0,PE,30
15797250,BANKNIFTY26JUL51100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51100.0,CE,30
15797506,BANKNIFTY26JUL51100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51100.0,PE,30
15796738,BANKNIFTY26JUL51000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51000.0,CE,30
15796994,BANKNIFTY26JUL51000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,51000.0,PE,30
15796226,BANKNIFTY26JUL50900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50900.0,CE,30
15796482,BANKNIFTY26JUL50900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50900.0,PE,30
15795458,BANKNIFTY26JUL50800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50800.0,CE,30
15795714,BANKNIFTY26JUL50800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50800.0,PE,30
15794946,BANKNIFTY26JUL50700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50700.0,CE,30
15795202,BANKNIFTY26JUL50700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50700.0,PE,30
15794434,BANKNIFTY26JUL50600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50600.0,CE,30
15794690,BANKNIFTY26JUL50600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50600.0,PE,30
15793922,BANKNIFTY26JUL50500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50500.0,CE,30
15794178,BANKNIFTY26JUL50500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50500.0,PE,30
15793410,BANKNIFTY26JUL50400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50400.0,CE,30
15793666,BANKNIFTY26JUL50400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50400.0,PE,30
15792898,BANKNIFTY26JUL50300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50300.0,CE,30
15793154,BANKNIFTY26JUL50300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50300.0,PE,30
15792386,BANKNIFTY26JUL50200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50200.0,CE,30
15792642,BANKNIFTY26JUL50200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50200.0,PE,30
15790850,BANKNIFTY26JUL50100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50100.0,CE,30
15791618,BANKNIFTY26JUL50100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50100.0,PE,30
15790338,BANKNIFTY26JUL50000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50000.0,CE,30
15790594,BANKNIFTY26JUL50000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,50000.0,PE,30
15789826,BANKNIFTY26JUL49900CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49900.0,CE,30
15790082,BANKNIFTY26JUL49900PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49900.0,PE,30
15789314,BANKNIFTY26JUL49800CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49800.0,CE,30
15789570,BANKNIFTY26JUL49800PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49800.0,PE,30
15788802,BANKNIFTY26JUL49700CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49700.0,CE,30
15789058,BANKNIFTY26JUL49700PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49700.0,PE,30
15788290,BANKNIFTY26JUL49600CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49600.0,CE,30
15788546,BANKNIFTY26JUL49600PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49600.0,PE,30
15787266,BANKNIFTY26JUL49500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49500.0,CE,30
15788034,BANKNIFTY26JUL49500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49500.0,PE,30
15786754,BANKNIFTY26JUL49400CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49400.0,CE,30
15787010,BANKNIFTY26JUL49400PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49400.0,PE,30
15786242,BANKNIFTY26JUL49300CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49300.0,CE,30
15786498,BANKNIFTY26JUL49300PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49300.0,PE,30
15785730,BANKNIFTY26JUL49200CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49200.0,CE,30
15785986,BANKNIFTY26JUL49200PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49200.0,PE,30
15785218,BANKNIFTY26JUL49100CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49100.0,CE,30
15785474,BANKNIFTY26JUL49100PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49100.0,PE,30
15784194,BANKNIFTY26JUL49000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49000.0,CE,30
15784450,BANKNIFTY26JUL49000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,49000.0,PE,30
15781122,BANKNIFTY26JUL48500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,48500.0,CE,30
15781890,BANKNIFTY26JUL48500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,48500.0,PE,30
15778562,BANKNIFTY26JUL48000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,48000.0,CE,30
15778818,BANKNIFTY26JUL48000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,48000.0,PE,30
15776002,BANKNIFTY26JUL47500CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,47500.0,CE,30
15776258,BANKNIFTY26JUL47500PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,47500.0,PE,30
15772930,BANKNIFTY26JUL47000CE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,47000.0,CE,30
15773186,BANKNIFTY26JUL47000PE,BANKNIFTY,NFO,NFO-OPT,2026-07-28,47000.0,PE,30
13388034,BANKNIFTY26SEP55500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,55500.0,CE,30
13388290,BANKNIFTY26SEP55500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,55500.0,PE,30
13397506,BANKNIFTY26SEP57000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,57000.0,CE,30
13397762,BANKNIFTY26SEP57000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,57000.0,PE,30
13385218,BANKNIFTY26SEP54000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,54000.0,CE,30
13385474,BANKNIFTY26SEP54000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,54000.0,PE,30
13403650,BANKNIFTY26SEP58500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,58500.0,CE,30
13403906,BANKNIFTY26SEP58500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,58500.0,PE,30
13384706,BANKNIFTY26SEP52500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,52500.0,CE,30
13384962,BANKNIFTY26SEP52500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,52500.0,PE,30
13404162,BANKNIFTY26SEP60000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,60000.0,CE,30
13404418,BANKNIFTY26SEP60000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,60000.0,PE,30
13384194,BANKNIFTY26SEP51000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,51000.0,CE,30
13384450,BANKNIFTY26SEP51000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,51000.0,PE,30
13411330,BANKNIFTY26SEP61500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,61500.0,CE,30
13411586,BANKNIFTY26SEP61500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,61500.0,PE,30
13383682,BANKNIFTY26SEP49500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,49500.0,CE,30
13383938,BANKNIFTY26SEP49500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,49500.0,PE,30
13415426,BANKNIFTY26SEP63000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,63000.0,CE,30
13415682,BANKNIFTY26SEP63000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,63000.0,PE,30
13381634,BANKNIFTY26SEP48000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,48000.0,CE,30
13381890,BANKNIFTY26SEP48000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,48000.0,PE,30
13417474,BANKNIFTY26SEP64500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,64500.0,CE,30
13417730,BANKNIFTY26SEP64500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,64500.0,PE,30
13381122,BANKNIFTY26SEP46500CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,46500.0,CE,30
13381378,BANKNIFTY26SEP46500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,46500.0,PE,30
13419522,BANKNIFTY26SEP66000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,66000.0,CE,30
13419778,BANKNIFTY26SEP66000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,66000.0,PE,30
13380610,BANKNIFTY26SEP45000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,45000.0,CE,30
13380866,BANKNIFTY26SEP45000PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,45000.0,PE,30
13421314,BANKNIFTY26SEP67500PE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,67500.0,PE,30
13424386,BANKNIFTY26SEP69000CE,BANKNIFTY,NFO,NFO-OPT,2026-09-29,69000.0,CE,30
